_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
849,1730,48948,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu,boston college,chestnut hill,massachusetts,united states,bc.edu
851,1730,24291,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu,boston college,chestnut hill,massachusetts,united states,bc.edu
852,1730,28395,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu,boston college,chestnut hill,massachusetts,united states,bc.edu
853,1730,3776,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu,boston college,chestnut hill,massachusetts,united states,bc.edu
854,1730,56190,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu,boston college,chestnut hill,massachusetts,united states,bc.edu
861,1738,27711,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
862,1738,57955,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
863,1738,57088,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
864,1738,3803,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
865,1738,11738,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
866,1738,57807,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
867,1738,15636,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu,bowling green state university,bowling green,ohio,united states,bgsu.edu
870,1744,44769,bradley university,peoria,illinois,united states,http://www.bradley.edu,bradley university,peoria,illinois,united states,bradley.edu
871,1745,34822,brandeis university,waltham,massachusetts,united states,http://www.brandeis.edu,brandeis university,waltham,massachusetts,united states,wjoliver.com
872,1745,1373,brandeis university,waltham,massachusetts,united states,http://www.brandeis.edu,brandeis university,waltham,massachusetts,united states,brandeis.edu
873,1745,5943,brandeis university,waltham,massachusetts,united states,http://www.brandeis.edu,brandeis university,waltham,massachusetts,united states,brandeis.edu
900,1765,8773,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,mghendron.net
901,1765,9614,brigham young university,provo,utah,united states,http://www.byu.edu,brigham young university,provo,utah,united states,byu.edu
